session_label,dyad_id,order,from_actor_slot,to_actor_slot,actor_word,other_word_same_window,response_word,prev_actor_word,window_index,response_window_index
20260507_142235_order2,dyad_004,2,person_B,person_A,IW01,IW06,IW01,IW09,524,525
20260507_142235_order2,dyad_004,2,person_B,person_A,IW02,IW01,IW01,IW02,532,533
20260507_142235_order2,dyad_004,2,person_B,person_A,IW01,IW01,IW01,IW01,543,544
20260507_142235_order2,dyad_004,2,person_A,person_B,IW01,IW07,IW01,IW01,560,561
20260507_142235_order2,dyad_004,2,person_B,person_A,IW01,IW01,IW01,IW08,566,567
20260507_142235_order2,dyad_004,2,person_A,person_B,IW01,IW01,IW01,IW01,567,568
20260507_142235_order2,dyad_004,2,person_A,person_B,IW11,IW07,IW06,IW01,588,589
20260507_142235_order2,dyad_004,2,person_B,person_A,IW10,IW01,IW07,IW07,591,592
20260507_142235_order2,dyad_004,2,person_A,person_B,IW01,IW07,IW07,IW01,600,601
20260507_142235_order2,dyad_004,2,person_B,person_A,IW01,IW01,IW11,IW01,609,610
20260507_142235_order2,dyad_004,2,person_A,person_B,IW01,IW01,IW01,IW11,612,613
20260507_142235_order2,dyad_004,2,person_B,person_A,IW01,IW01,IW01,IW07,675,676
20260507_142235_order2,dyad_004,2,person_A,person_B,IW01,IW06,IW06,IW01,676,677
20260507_142235_order2,dyad_004,2,person_A,person_B,IW01,IW01,IW07,IW11,685,686
20260507_142235_order2,dyad_004,2,person_A,person_B,IW01,IW01,IW01,IW01,722,723
20260507_142235_order2,dyad_004,2,person_B,person_A,IW01,IW01,IW01,IW01,723,724
20260507_142235_order2,dyad_004,2,person_A,person_B,IW01,IW01,IW11,IW01,725,726
20260507_142235_order2,dyad_004,2,person_B,person_A,IW11,IW01,IW01,IW01,726,727
20260507_142235_order2,dyad_004,2,person_A,person_B,IW01,IW11,IW01,IW11,727,728
20260507_143033_order3,dyad_004,3,person_B,person_A,IW01,IW01,IW08,IW01,9,10
20260507_143033_order3,dyad_004,3,person_A,person_B,IW01,IW01,IW06,IW01,13,14
20260507_143033_order3,dyad_004,3,person_B,person_A,IW01,IW01,IW02,IW06,15,16
20260507_143033_order3,dyad_004,3,person_B,person_A,IW01,IW01,IW01,IW01,23,24
20260507_143033_order3,dyad_004,3,person_B,person_A,IW01,IW01,IW01,IW01,45,46
20260507_143033_order3,dyad_004,3,person_A,person_B,IW01,IW01,IW01,IW01,59,60
20260507_143033_order3,dyad_004,3,person_B,person_A,IW01,IW01,IW08,IW01,60,61
20260507_143033_order3,dyad_004,3,person_A,person_B,IW01,IW07,IW01,IW01,69,70
20260507_143033_order3,dyad_004,3,person_B,person_A,IW01,IW01,IW01,IW01,70,71
20260507_143033_order3,dyad_004,3,person_A,person_B,IW01,IW01,IW01,IW01,75,76
20260507_143033_order3,dyad_004,3,person_B,person_A,IW01,IW01,IW01,IW07,85,86
20260507_143033_order3,dyad_004,3,person_A,person_B,IW01,IW01,IW07,IW01,98,99
20260507_143033_order3,dyad_004,3,person_B,person_A,IW07,IW01,IW11,IW01,99,100
20260507_143033_order3,dyad_004,3,person_A,person_B,IW01,IW01,IW01,IW01,116,117
20260507_143033_order3,dyad_004,3,person_B,person_A,IW01,IW01,IW01,IW01,117,118
20260507_143033_order3,dyad_004,3,person_A,person_B,IW01,IW00,IW06,IW08,131,132
20260507_143033_order3,dyad_004,3,person_B,person_A,IW06,IW01,IW01,IW01,132,133
20260507_143033_order3,dyad_004,3,person_A,person_B,IW01,IW11,IW07,IW11,135,136
20260507_143033_order3,dyad_004,3,person_B,person_A,IW07,IW01,IW01,IW01,136,137
20260507_143033_order3,dyad_004,3,person_A,person_B,IW01,IW01,IW04,IW01,142,143
20260507_143033_order3,dyad_004,3,person_B,person_A,IW00,IW01,IW11,IW04,144,145
20260507_143033_order3,dyad_004,3,person_A,person_B,IW11,IW01,IW01,IW08,163,164
20260507_143033_order3,dyad_004,3,person_A,person_B,IW01,IW01,IW08,IW10,189,190
20260507_143033_order3,dyad_004,3,person_B,person_A,IW11,IW08,IW01,IW07,195,196
20260507_143033_order3,dyad_004,3,person_B,person_A,IW01,IW01,IW01,IW01,199,200
20260507_143033_order3,dyad_004,3,person_A,person_B,IW01,IW01,IW01,IW01,212,213
20260507_143033_order3,dyad_004,3,person_B,person_A,IW01,IW08,IW01,IW01,213,214
20260507_143033_order3,dyad_004,3,person_A,person_B,IW11,IW04,IW01,IW02,227,228
20260507_143033_order3,dyad_004,3,person_B,person_A,IW01,IW01,IW07,IW01,229,230
20260507_143033_order3,dyad_004,3,person_A,person_B,IW07,IW10,IW01,IW01,230,231
20260507_143033_order3,dyad_004,3,person_A,person_B,IW01,IW01,IW06,IW01,249,250
20260507_143033_order3,dyad_004,3,person_B,person_A,IW01,IW01,IW01,IW06,252,253
20260507_143033_order3,dyad_004,3,person_A,person_B,IW01,IW01,IW01,IW01,253,254
20260507_143033_order3,dyad_004,3,person_A,person_B,IW08,IW01,IW04,IW01,262,263
20260507_143033_order3,dyad_004,3,person_B,person_A,IW04,IW01,IW11,IW04,264,265
20260507_143033_order3,dyad_004,3,person_A,person_B,IW01,IW11,IW01,IW11,267,268
20260507_143033_order3,dyad_004,3,person_B,person_A,IW01,IW01,IW01,IW01,268,269
20260507_143033_order3,dyad_004,3,person_A,person_B,IW01,IW01,IW06,IW01,272,273
20260507_143033_order3,dyad_004,3,person_B,person_A,IW01,IW01,IW06,IW01,281,282
20260507_143033_order3,dyad_004,3,person_A,person_B,IW06,IW01,IW01,IW06,283,284
20260507_143033_order3,dyad_004,3,person_B,person_A,IW11,IW09,IW09,IW07,301,302
20260507_143033_order3,dyad_004,3,person_A,person_B,IW04,IW01,IW02,IW08,307,308
20260507_143033_order3,dyad_004,3,person_B,person_A,IW11,IW11,IW01,IW02,309,310
20260507_143033_order3,dyad_004,3,person_A,person_B,IW01,IW10,IW01,IW11,310,311
20260507_143033_order3,dyad_004,3,person_B,person_A,IW02,IW01,IW01,IW06,320,321
20260507_143033_order3,dyad_004,3,person_A,person_B,IW01,IW01,IW00,IW01,335,336
20260507_143033_order3,dyad_004,3,person_B,person_A,IW00,IW00,IW02,IW01,336,337
20260507_143033_order3,dyad_004,3,person_A,person_B,IW00,IW11,IW01,IW01,345,346
20260507_143033_order3,dyad_004,3,person_B,person_A,IW01,IW01,IW01,IW00,346,347
20260507_143033_order3,dyad_004,3,person_A,person_B,IW01,IW00,IW06,IW01,360,361
20260507_143033_order3,dyad_004,3,person_B,person_A,IW02,IW06,IW04,IW06,362,363
20260507_143033_order3,dyad_004,3,person_A,person_B,IW04,IW08,IW01,IW02,363,364
20260507_143033_order3,dyad_004,3,person_B,person_A,IW06,IW11,IW04,IW01,367,368
20260507_143033_order3,dyad_004,3,person_A,person_B,IW02,IW05,IW10,IW04,369,370
20260507_143033_order3,dyad_004,3,person_B,person_A,IW10,IW02,IW09,IW02,370,371
20260507_143033_order3,dyad_004,3,person_A,person_B,IW11,IW08,IW08,IW01,375,376
20260507_143033_order3,dyad_004,3,person_B,person_A,IW09,IW11,IW11,IW01,380,381
20260507_143033_order3,dyad_004,3,person_A,person_B,IW11,IW02,IW07,IW09,381,382
20260507_143033_order3,dyad_004,3,person_B,person_A,IW04,IW01,IW01,IW06,385,386
20260507_143033_order3,dyad_004,3,person_A,person_B,IW01,IW07,IW01,IW04,386,387
20260507_143033_order3,dyad_004,3,person_B,person_A,IW01,IW01,IW01,IW07,391,392
20260507_143033_order3,dyad_004,3,person_A,person_B,IW01,IW11,IW11,IW01,396,397
20260507_143033_order3,dyad_004,3,person_B,person_A,IW07,IW07,IW01,IW11,398,399
20260507_143033_order3,dyad_004,3,person_A,person_B,IW01,IW01,IW11,IW07,399,400
20260507_143033_order3,dyad_004,3,person_B,person_A,IW11,IW06,IW06,IW01,400,401
20260507_143033_order3,dyad_004,3,person_A,person_B,IW00,IW04,IW06,IW01,410,411
20260507_143033_order3,dyad_004,3,person_B,person_A,IW06,IW04,IW08,IW00,411,412
20260507_143033_order3,dyad_004,3,person_A,person_B,IW01,IW01,IW01,IW02,414,415
20260507_143442_order4,dyad_004,4,person_A,person_B,IW06,IW01,IW01,IW02,4,5
20260507_143442_order4,dyad_004,4,person_B,person_A,IW01,IW04,IW01,IW06,5,6
20260507_143442_order4,dyad_004,4,person_A,person_B,IW10,IW04,IW01,IW10,17,18
20260507_143442_order4,dyad_004,4,person_B,person_A,IW01,IW07,IW01,IW01,27,28
20260507_143442_order4,dyad_004,4,person_A,person_B,IW00,IW08,IW01,IW05,30,31
20260507_143442_order4,dyad_004,4,person_B,person_A,IW06,IW01,IW06,IW06,37,38
20260507_143442_order4,dyad_004,4,person_A,person_B,IW08,IW06,IW00,IW07,40,41
20260507_143442_order4,dyad_004,4,person_B,person_A,IW10,IW01,IW01,IW01,45,46
20260507_143442_order4,dyad_004,4,person_A,person_B,IW01,IW06,IW06,IW01,60,61
20260507_143442_order4,dyad_004,4,person_B,person_A,IW10,IW10,IW10,IW01,63,64
20260507_143442_order4,dyad_004,4,person_B,person_A,IW01,IW01,IW01,IW01,74,75
20260507_143442_order4,dyad_004,4,person_A,person_B,IW01,IW04,IW02,IW11,93,94
20260507_143442_order4,dyad_004,4,person_B,person_A,IW06,IW11,IW01,IW02,95,96
20260507_151153_order1,dyad_005,1,person_B,person_A,IW00,IW01,IW01,IW10,3,4
20260507_151153_order1,dyad_005,1,person_A,person_B,IW06,IW01,IW01,IW01,5,6
20260507_151153_order1,dyad_005,1,person_B,person_A,IW06,IW06,IW01,IW01,7,8
20260507_151153_order1,dyad_005,1,person_A,person_B,IW01,IW06,IW04,IW01,10,11
20260507_151153_order1,dyad_005,1,person_B,person_A,IW04,IW11,IW10,IW01,11,12
20260507_151153_order1,dyad_005,1,person_A,person_B,IW08,IW07,IW08,IW01,14,15
20260507_151153_order1,dyad_005,1,person_B,person_A,IW06,IW00,IW04,IW08,16,17
20260507_151153_order1,dyad_005,1,person_A,person_B,IW01,IW01,IW01,IW04,18,19
20260507_151153_order1,dyad_005,1,person_B,person_A,IW06,IW05,IW01,IW06,29,30
20260507_151153_order1,dyad_005,1,person_A,person_B,IW01,IW07,IW10,IW01,31,32
20260507_151153_order1,dyad_005,1,person_B,person_A,IW01,IW01,IW01,IW10,33,34
20260507_151153_order1,dyad_005,1,person_A,person_B,IW01,IW01,IW10,IW01,37,38
20260507_151153_order1,dyad_005,1,person_B,person_A,IW01,IW06,IW01,IW06,47,48
20260507_151153_order1,dyad_005,1,person_A,person_B,IW01,IW06,IW11,IW08,50,51
20260507_151153_order1,dyad_005,1,person_B,person_A,IW11,IW01,IW01,IW01,51,52
20260507_151153_order1,dyad_005,1,person_A,person_B,IW01,IW08,IW08,IW01,76,77
20260507_151153_order1,dyad_005,1,person_B,person_A,IW08,IW01,IW05,IW01,77,78
20260507_151153_order1,dyad_005,1,person_A,person_B,IW01,IW04,IW04,IW01,82,83
20260507_151153_order1,dyad_005,1,person_B,person_A,IW06,IW01,IW08,IW06,85,86
20260507_151153_order1,dyad_005,1,person_A,person_B,IW01,IW01,IW04,IW08,93,94
20260507_151153_order1,dyad_005,1,person_B,person_A,IW08,IW01,IW08,IW10,105,106
20260507_151153_order1,dyad_005,1,person_A,person_B,IW01,IW08,IW04,IW11,115,116
20260507_151153_order1,dyad_005,1,person_A,person_B,IW01,IW01,IW06,IW01,136,137
20260507_151153_order1,dyad_005,1,person_B,person_A,IW06,IW06,IW01,IW01,137,138
20260507_151153_order1,dyad_005,1,person_A,person_B,IW01,IW05,IW10,IW01,152,153
20260507_151153_order1,dyad_005,1,person_B,person_A,IW09,IW08,IW06,IW08,155,156
20260507_151153_order1,dyad_005,1,person_A,person_B,IW01,IW11,IW08,IW01,159,160
20260507_151733_order2,dyad_005,2,person_A,person_B,IW01,IW00,IW04,IW10,1,2
20260507_151733_order2,dyad_005,2,person_B,person_A,IW04,IW01,IW01,IW01,2,3
20260507_151733_order2,dyad_005,2,person_A,person_B,IW00,IW11,IW11,IW01,9,10
20260507_151733_order2,dyad_005,2,person_B,person_A,IW11,IW04,IW01,IW00,10,11
20260507_151733_order2,dyad_005,2,person_A,person_B,IW01,IW04,IW10,IW11,11,12
20260507_151733_order2,dyad_005,2,person_B,person_A,IW01,IW01,IW01,IW04,14,15
20260507_151733_order2,dyad_005,2,person_A,person_B,IW01,IW00,IW10,IW05,19,20
20260507_151733_order2,dyad_005,2,person_B,person_A,IW07,IW02,IW08,IW04,28,29
20260507_151733_order2,dyad_005,2,person_A,person_B,IW08,IW01,IW01,IW08,30,31
20260507_151733_order2,dyad_005,2,person_B,person_A,IW01,IW01,IW01,IW01,33,34
20260507_151733_order2,dyad_005,2,person_A,person_B,IW11,IW06,IW11,IW11,42,43
20260507_151733_order2,dyad_005,2,person_B,person_A,IW00,IW01,IW01,IW11,44,45
20260507_151733_order2,dyad_005,2,person_A,person_B,IW01,IW01,IW01,IW01,48,49
20260507_151733_order2,dyad_005,2,person_B,person_A,IW04,IW01,IW01,IW01,53,54
20260507_151733_order2,dyad_005,2,person_A,person_B,IW01,IW01,IW01,IW01,56,57
20260507_151733_order2,dyad_005,2,person_B,person_A,IW07,IW01,IW01,IW10,60,61
20260507_151733_order2,dyad_005,2,person_A,person_B,IW01,IW02,IW06,IW01,65,66
20260507_151733_order2,dyad_005,2,person_B,person_A,IW06,IW01,IW01,IW01,66,67
20260507_151733_order2,dyad_005,2,person_A,person_B,IW01,IW00,IW01,IW01,84,85
20260507_151733_order2,dyad_005,2,person_B,person_A,IW07,IW01,IW11,IW01,90,91
20260507_151733_order2,dyad_005,2,person_A,person_B,IW01,IW00,IW08,IW11,95,96
20260507_151733_order2,dyad_005,2,person_B,person_A,IW04,IW08,IW01,IW06,100,101
20260507_151733_order2,dyad_005,2,person_A,person_B,IW01,IW00,IW08,IW04,101,102
20260507_151733_order2,dyad_005,2,person_B,person_A,IW02,IW11,IW04,IW01,110,111
20260507_151733_order2,dyad_005,2,person_A,person_B,IW01,IW06,IW02,IW03,113,114
20260507_151733_order2,dyad_005,2,person_B,person_A,IW07,IW11,IW11,IW04,117,118
20260507_151733_order2,dyad_005,2,person_A,person_B,IW01,IW01,IW06,IW01,120,121
20260507_151733_order2,dyad_005,2,person_B,person_A,IW06,IW08,IW08,IW06,122,123
20260507_151733_order2,dyad_005,2,person_A,person_B,IW01,IW00,IW00,IW08,124,125
20260507_151733_order2,dyad_005,2,person_B,person_A,IW02,IW01,IW01,IW00,126,127
20260507_151733_order2,dyad_005,2,person_A,person_B,IW01,IW01,IW00,IW01,129,130
20260507_151733_order2,dyad_005,2,person_B,person_A,IW01,IW01,IW01,IW00,131,132
20260507_151733_order2,dyad_005,2,person_A,person_B,IW10,IW04,IW08,IW06,145,146
20260507_151733_order2,dyad_005,2,person_B,person_A,IW07,IW01,IW01,IW06,151,152
20260507_151733_order2,dyad_005,2,person_A,person_B,IW11,IW00,IW10,IW01,169,170
20260507_151733_order2,dyad_005,2,person_B,person_A,IW10,IW11,IW01,IW11,170,171
20260507_151733_order2,dyad_005,2,person_A,person_B,IW01,IW01,IW01,IW01,173,174
20260507_151733_order2,dyad_005,2,person_B,person_A,IW02,IW01,IW01,IW00,177,178
20260507_151733_order2,dyad_005,2,person_A,person_B,IW08,IW01,IW01,IW01,180,181
20260507_151733_order2,dyad_005,2,person_B,person_A,IW01,IW01,IW11,IW08,181,182
20260507_151733_order2,dyad_005,2,person_A,person_B,IW06,IW01,IW01,IW06,198,199
20260507_151733_order2,dyad_005,2,person_B,person_A,IW01,IW06,IW06,IW06,199,200
20260507_151733_order2,dyad_005,2,person_A,person_B,IW01,IW11,IW10,IW01,230,231
20260507_151733_order2,dyad_005,2,person_B,person_A,IW01,IW01,IW01,IW01,239,240
20260507_151733_order2,dyad_005,2,person_A,person_B,IW01,IW01,IW01,IW01,241,242
20260507_151733_order2,dyad_005,2,person_B,person_A,IW08,IW03,IW00,IW04,248,249
20260507_151733_order2,dyad_005,2,person_A,person_B,IW00,IW01,IW06,IW08,249,250
20260507_151733_order2,dyad_005,2,person_B,person_A,IW06,IW06,IW02,IW06,251,252
20260507_152058_order3,dyad_005,3,person_B,person_A,IW11,IW01,IW01,IW10,3,4
20260507_152058_order3,dyad_005,3,person_A,person_B,IW01,IW04,IW07,IW11,4,5
20260507_152058_order3,dyad_005,3,person_B,person_A,IW07,IW01,IW01,IW01,7,8
20260507_152058_order3,dyad_005,3,person_A,person_B,IW01,IW10,IW02,IW01,9,10
20260507_152058_order3,dyad_005,3,person_B,person_A,IW02,IW01,IW01,IW01,10,11
20260507_152058_order3,dyad_005,3,person_A,person_B,IW01,IW02,IW02,IW02,11,12
20260507_152058_order3,dyad_005,3,person_B,person_A,IW07,IW08,IW01,IW02,13,14
20260507_152058_order3,dyad_005,3,person_A,person_B,IW01,IW10,IW06,IW07,14,15
20260507_152058_order3,dyad_005,3,person_B,person_A,IW01,IW01,IW01,IW01,19,20
20260507_152058_order3,dyad_005,3,person_B,person_A,IW00,IW11,IW02,IW01,25,26
20260507_152058_order3,dyad_005,3,person_A,person_B,IW09,IW07,IW01,IW06,33,34
20260507_152058_order3,dyad_005,3,person_B,person_A,IW01,IW01,IW01,IW06,48,49
20260507_152058_order3,dyad_005,3,person_A,person_B,IW01,IW11,IW11,IW01,50,51
20260507_152058_order3,dyad_005,3,person_B,person_A,IW08,IW01,IW01,IW01,53,54
20260507_152058_order3,dyad_005,3,person_A,person_B,IW01,IW00,IW10,IW01,57,58
20260507_152058_order3,dyad_005,3,person_B,person_A,IW06,IW00,IW09,IW01,66,67
20260507_152058_order3,dyad_005,3,person_A,person_B,IW06,IW01,IW04,IW03,70,71
20260507_152058_order3,dyad_005,3,person_B,person_A,IW06,IW01,IW01,IW01,89,90
20260507_152058_order3,dyad_005,3,person_A,person_B,IW01,IW01,IW01,IW01,92,93
20260507_152058_order3,dyad_005,3,person_B,person_A,IW11,IW01,IW11,IW02,97,98
20260507_152058_order3,dyad_005,3,person_A,person_B,IW10,IW01,IW01,IW04,114,115
20260507_152058_order3,dyad_005,3,person_B,person_A,IW01,IW02,IW02,IW10,115,116
20260507_152058_order3,dyad_005,3,person_A,person_B,IW01,IW11,IW06,IW02,117,118
20260507_152058_order3,dyad_005,3,person_B,person_A,IW06,IW06,IW11,IW01,118,119
20260507_152058_order3,dyad_005,3,person_A,person_B,IW06,IW11,IW08,IW04,127,128
20260507_152058_order3,dyad_005,3,person_B,person_A,IW01,IW01,IW07,IW08,129,130
20260507_152058_order3,dyad_005,3,person_A,person_B,IW07,IW06,IW01,IW07,131,132
20260507_152058_order3,dyad_005,3,person_B,person_A,IW01,IW01,IW09,IW07,132,133
20260507_152058_order3,dyad_005,3,person_A,person_B,IW11,IW01,IW10,IW11,146,147
20260507_152058_order3,dyad_005,3,person_B,person_A,IW01,IW01,IW01,IW01,151,152
20260507_152058_order3,dyad_005,3,person_A,person_B,IW00,IW08,IW01,IW00,163,164
20260507_152058_order3,dyad_005,3,person_B,person_A,IW11,IW02,IW09,IW01,165,166
20260507_152317_order4,dyad_005,4,person_B,person_A,IW06,IW01,IW01,IW01,18,19
20260507_152317_order4,dyad_005,4,person_A,person_B,IW11,IW01,IW00,IW01,27,28
20260507_152317_order4,dyad_005,4,person_B,person_A,IW01,IW01,IW01,IW04,32,33
20260507_152317_order4,dyad_005,4,person_A,person_B,IW01,IW06,IW06,IW01,34,35
20260507_152317_order4,dyad_005,4,person_B,person_A,IW06,IW11,IW11,IW01,35,36
20260507_152317_order4,dyad_005,4,person_A,person_B,IW01,IW11,IW11,IW01,38,39
20260507_152317_order4,dyad_005,4,person_B,person_A,IW11,IW01,IW01,IW01,44,45
20260507_152317_order4,dyad_005,4,person_A,person_B,IW06,IW07,IW01,IW11,55,56
20260507_152317_order4,dyad_005,4,person_A,person_B,IW01,IW10,IW07,IW01,64,65
20260507_152317_order4,dyad_005,4,person_B,person_A,IW01,IW10,IW05,IW07,66,67
20260507_152317_order4,dyad_005,4,person_A,person_B,IW11,IW08,IW01,IW01,70,71
20260507_152317_order4,dyad_005,4,person_B,person_A,IW01,IW01,IW01,IW11,71,72
20260507_152317_order4,dyad_005,4,person_A,person_B,IW08,IW10,IW01,IW01,73,74
20260507_152317_order4,dyad_005,4,person_B,person_A,IW05,IW01,IW01,IW06,79,80
20260507_152317_order4,dyad_005,4,person_A,person_B,IW01,IW11,IW01,IW01,83,84
20260507_152317_order4,dyad_005,4,person_B,person_A,IW02,IW01,IW01,IW11,87,88
20260507_152317_order4,dyad_005,4,person_A,person_B,IW01,IW01,IW01,IW02,88,89
20260507_152317_order4,dyad_005,4,person_B,person_A,IW01,IW01,IW01,IW01,89,90
20260507_152317_order4,dyad_005,4,person_A,person_B,IW11,IW01,IW01,IW01,96,97
20260507_152317_order4,dyad_005,4,person_B,person_A,IW11,IW01,IW01,IW11,99,100
20260507_152317_order4,dyad_005,4,person_A,person_B,IW01,IW07,IW10,IW11,104,105
20260507_152317_order4,dyad_005,4,person_B,person_A,IW10,IW01,IW01,IW01,105,106
20260507_152317_order4,dyad_005,4,person_A,person_B,IW11,IW06,IW02,IW01,107,108
20260507_152317_order4,dyad_005,4,person_B,person_A,IW01,IW01,IW01,IW02,109,110
20260507_152317_order4,dyad_005,4,person_A,person_B,IW01,IW01,IW01,IW01,110,111
20260507_152317_order4,dyad_005,4,person_B,person_A,IW01,IW01,IW01,IW01,115,116
20260507_152317_order4,dyad_005,4,person_B,person_A,IW01,IW11,IW05,IW01,125,126
20260507_152317_order4,dyad_005,4,person_A,person_B,IW05,IW11,IW07,IW01,126,127
20260507_152317_order4,dyad_005,4,person_B,person_A,IW06,IW01,IW01,IW01,131,132
20260507_152317_order4,dyad_005,4,person_A,person_B,IW01,IW10,IW00,IW06,132,133
20260507_152317_order4,dyad_005,4,person_A,person_B,IW11,IW10,IW01,IW01,138,139
20260507_152317_order4,dyad_005,4,person_B,person_A,IW01,IW01,IW01,IW01,154,155
20260507_152317_order4,dyad_005,4,person_A,person_B,IW01,IW08,IW00,IW01,159,160
20260507_152317_order4,dyad_005,4,person_B,person_A,IW00,IW04,IW01,IW01,160,161
20260507_152317_order4,dyad_005,4,person_B,person_A,IW01,IW01,IW01,IW01,166,167
20260507_152317_order4,dyad_005,4,person_A,person_B,IW08,IW01,IW01,IW08,173,174
20260507_152317_order4,dyad_005,4,person_B,person_A,IW04,IW01,IW01,IW10,177,178
20260507_152317_order4,dyad_005,4,person_A,person_B,IW11,IW00,IW06,IW01,179,180
20260507_152317_order4,dyad_005,4,person_B,person_A,IW06,IW01,IW01,IW11,180,181
20260507_152317_order4,dyad_005,4,person_A,person_B,IW04,IW07,IW05,IW08,185,186
20260507_152317_order4,dyad_005,4,person_B,person_A,IW01,IW06,IW01,IW02,189,190
20260507_152317_order4,dyad_005,4,person_A,person_B,IW08,IW10,IW10,IW01,193,194
20260507_152317_order4,dyad_005,4,person_B,person_A,IW06,IW06,IW01,IW10,195,196
20260507_152317_order4,dyad_005,4,person_A,person_B,IW01,IW07,IW07,IW11,199,200
20260507_152317_order4,dyad_005,4,person_B,person_A,IW07,IW01,IW01,IW07,202,203
20260507_152317_order4,dyad_005,4,person_A,person_B,IW07,IW06,IW07,IW01,206,207
20260507_152317_order4,dyad_005,4,person_B,person_A,IW10,IW07,IW01,IW07,208,209
20260507_152317_order4,dyad_005,4,person_A,person_B,IW06,IW07,IW02,IW01,210,211
20260507_152317_order4,dyad_005,4,person_B,person_A,IW01,IW01,IW01,IW01,217,218
20260507_152317_order4,dyad_005,4,person_A,person_B,IW01,IW01,IW01,IW01,219,220
20260507_152317_order4,dyad_005,4,person_B,person_A,IW04,IW11,IW01,IW02,230,231
20260507_154437_order1,dyad_006,1,person_A,person_B,IW01,IW07,IW02,IW08,1,2
20260507_154437_order1,dyad_006,1,person_B,person_A,IW01,IW07,IW11,IW01,10,11
20260507_154437_order1,dyad_006,1,person_A,person_B,IW01,IW05,IW00,IW01,19,20
20260507_154437_order1,dyad_006,1,person_B,person_A,IW01,IW01,IW01,IW10,22,23
20260507_154437_order1,dyad_006,1,person_A,person_B,IW01,IW05,IW05,IW01,25,26
20260507_154437_order1,dyad_006,1,person_B,person_A,IW08,IW01,IW08,IW05,27,28
20260507_154437_order1,dyad_006,1,person_A,person_B,IW08,IW10,IW01,IW08,28,29
20260507_154437_order1,dyad_006,1,person_B,person_A,IW11,IW08,IW02,IW01,31,32
20260507_154437_order1,dyad_006,1,person_A,person_B,IW02,IW01,IW06,IW11,32,33
20260507_154437_order1,dyad_006,1,person_A,person_B,IW01,IW01,IW08,IW01,37,38
20260507_154437_order1,dyad_006,1,person_B,person_A,IW11,IW06,IW10,IW05,43,44
20260507_154437_order1,dyad_006,1,person_A,person_B,IW10,IW10,IW01,IW11,44,45
20260507_154437_order1,dyad_006,1,person_B,person_A,IW00,IW02,IW04,IW01,50,51
20260507_154437_order1,dyad_006,1,person_A,person_B,IW11,IW06,IW02,IW04,52,53
20260507_154437_order1,dyad_006,1,person_B,person_A,IW06,IW01,IW11,IW06,61,62
20260507_154437_order1,dyad_006,1,person_A,person_B,IW01,IW10,IW04,IW01,64,65
20260507_154437_order1,dyad_006,1,person_B,person_A,IW08,IW00,IW01,IW04,66,67
20260507_154437_order1,dyad_006,1,person_A,person_B,IW05,IW11,IW04,IW01,68,69
20260507_154437_order1,dyad_006,1,person_B,person_A,IW06,IW11,IW01,IW06,73,74
20260507_154437_order1,dyad_006,1,person_A,person_B,IW01,IW01,IW01,IW01,80,81
20260507_154437_order1,dyad_006,1,person_B,person_A,IW01,IW01,IW01,IW01,81,82
20260507_154437_order1,dyad_006,1,person_A,person_B,IW00,IW01,IW08,IW01,88,89
20260507_154437_order1,dyad_006,1,person_B,person_A,IW07,IW00,IW00,IW01,99,100
20260507_154437_order1,dyad_006,1,person_A,person_B,IW11,IW06,IW06,IW01,102,103
20260507_154437_order1,dyad_006,1,person_B,person_A,IW06,IW11,IW08,IW11,103,104
20260507_154437_order1,dyad_006,1,person_A,person_B,IW02,IW02,IW06,IW02,111,112
20260507_154437_order1,dyad_006,1,person_B,person_A,IW07,IW08,IW01,IW06,113,114
20260507_154437_order1,dyad_006,1,person_A,person_B,IW02,IW06,IW02,IW04,116,117
20260507_154437_order1,dyad_006,1,person_B,person_A,IW02,IW05,IW01,IW02,117,118
20260507_154437_order1,dyad_006,1,person_A,person_B,IW01,IW01,IW01,IW01,121,122
20260507_154803_order2,dyad_006,2,person_B,person_A,IW06,IW01,IW01,IW11,28,29
20260507_154803_order2,dyad_006,2,person_A,person_B,IW01,IW01,IW02,IW05,39,40
20260507_154803_order2,dyad_006,2,person_B,person_A,IW02,IW01,IW01,IW01,40,41
20260507_154803_order2,dyad_006,2,person_A,person_B,IW08,IW00,IW03,IW01,42,43
20260507_154803_order2,dyad_006,2,person_B,person_A,IW03,IW07,IW01,IW08,43,44
20260507_154803_order2,dyad_006,2,person_B,person_A,IW09,IW09,IW11,IW06,48,49
20260507_154803_order2,dyad_006,2,person_A,person_B,IW11,IW07,IW08,IW09,49,50
20260507_154803_order2,dyad_006,2,person_B,person_A,IW08,IW07,IW08,IW08,55,56
20260507_154803_order2,dyad_006,2,person_A,person_B,IW01,IW00,IW01,IW01,61,62
20260507_154803_order2,dyad_006,2,person_B,person_A,IW01,IW01,IW05,IW01,62,63
20260507_154803_order2,dyad_006,2,person_A,person_B,IW01,IW02,IW05,IW09,66,67
20260507_154803_order2,dyad_006,2,person_B,person_A,IW01,IW11,IW01,IW05,69,70
20260507_154803_order2,dyad_006,2,person_A,person_B,IW04,IW01,IW01,IW01,71,72
20260507_154803_order2,dyad_006,2,person_B,person_A,IW01,IW04,IW07,IW04,72,73
