pair_id,session_id,order,condition_label,window_index,PC1,PC2,PC3,PC4,PC5
dyad_002,20260505_191548_order2,2,competitive,9,2.7401428331029205,-3.141103971657996,2.706191783797047,-3.474990521148302,-0.17231994873488196
dyad_002,20260505_191548_order2,2,competitive,10,3.3895011211675343,-4.91764213554596,-4.269530370058208,-2.0908216493973453,4.133496965970984
dyad_002,20260505_191548_order2,2,competitive,11,-0.34338359111106087,-1.6970351853964774,-1.5172460892457214,-4.663600949484508,0.5149244186643214
dyad_002,20260505_191548_order2,2,competitive,12,1.7613175666546148,-3.8916999086187154,-4.631162379632915,-2.7072259418538787,0.6181953665428316
dyad_002,20260505_191548_order2,2,competitive,13,-0.40726013927069354,-3.090044685935814,-2.1372010814889064,0.22346108747402502,0.12513474195066537
dyad_002,20260505_191759_order3,3,competitive,0,2.9994043906167565,-2.6189297579186746,-1.7637417301643599,-1.2075965664094996,-0.9182414900090778
dyad_002,20260505_191759_order3,3,competitive,1,4.2524599551313065,-0.21626751049839146,-6.2538326840137035,-2.2258596803219537,-2.1338772576678147
dyad_002,20260505_191759_order3,3,competitive,2,6.08502660800295,-1.2323454251013926,-7.594510959016245,-2.007687033717481,2.3273940889555784
dyad_002,20260505_191759_order3,3,competitive,3,5.213075000124986,0.05731423877835243,-6.9619955880758075,-3.9964167243267603,0.9133392037780406
dyad_002,20260505_191759_order3,3,competitive,4,4.1099456931488385,-6.920362393872281,-2.3788887597143145,-1.1201662473978482,1.7254741515244723
dyad_002,20260505_191759_order3,3,competitive,5,2.22819549003187,-5.596859869737725,0.5881914416069213,-2.86298069506523,-1.8947440245349276
dyad_002,20260505_191759_order3,3,competitive,6,2.567144893552315,-1.5865992313351862,-1.7707718591220096,-6.629129517486071,0.9334297660391538
dyad_002,20260505_191759_order3,3,competitive,7,2.4040377029678464,0.006158542946740531,-1.9599400885408038,-6.484162405537644,0.5724149710043465
dyad_002,20260505_191759_order3,3,competitive,8,-3.6705756046958857,-0.3600675306142815,0.37167310050644636,-4.078905981936868,0.47842514159093613
dyad_002,20260505_191759_order3,3,competitive,9,-6.160782356065974,-1.8666448781083937,-2.415736436210085,-2.6825908324625276,-1.1924394960795333
dyad_002,20260505_191759_order3,3,competitive,10,0.11922074616665103,-3.34496043595072,0.08828583570108328,-1.770376151313428,-1.7137532310969852
dyad_002,20260505_191759_order3,3,competitive,11,2.8182815797601455,-1.7996405263213797,-0.827580677129726,-3.3713801562203844,3.7992212723907026
dyad_002,20260505_192656_order4,4,competitive,0,2.83176812164791,-0.048941965668111355,-2.4837512575842493,-3.2337340924286586,2.154908519328503
dyad_002,20260505_192656_order4,4,competitive,1,2.181925429600214,-4.036896406461251,-3.886104971826425,-2.381508302931583,3.5262728549280307
